# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0 TPM in experiment E-MTAB-6867
# Selected columns: 6 (all)
# Timestamp: Tue, 08-Oct-2024 22:39:20
Gene ID	Gene Name	ARH77	Daudi	NAMALWA	Raji	Ramos	Toledo
ENSG00000130176	CNN1	0.2	0.1				
ENSG00000130177	CDC16	64.0	78.0	124.0	89.0	86.0	59.0
ENSG00000130182	ZSCAN10	0.2					
ENSG00000130193	THEM6	43.0	27.0	23.0	15.0	26.0	22.0
ENSG00000130202	NECTIN2	1.0	1.0	3.0	0.1	0.1	0.8
ENSG00000130203	APOE	0.2	0.3	1.0	0.3	1.0	0.5
ENSG00000130204	TOMM40	187.0	164.0	245.0	244.0	124.0	204.0
ENSG00000130208	APOC1	0.4		0.7	0.2	0.6	0.1
ENSG00000130222	GADD45G	0.2		0.1			4.0
ENSG00000130224	LRCH2	11.0	0.7	0.1			
ENSG00000130227	XPO7	96.0	83.0	64.0	76.0	87.0	114.0
ENSG00000130244	FAM98C	5.0	7.0	7.0	7.0	11.0	5.0
ENSG00000130254	SAFB2	46.0	39.0	46.0	40.0	46.0	53.0
ENSG00000130255	RPL36	1001.0	1011.0	948.0	1169.0	839.0	704.0
ENSG00000130270	ATP8B3	0.5	3.0	2.0	1.0	1.0	0.8
ENSG00000130287	NCAN	0.1				0.1	
ENSG00000130299	GTPBP3	21.0	33.0	36.0	45.0	46.0	29.0
ENSG00000130300	PLVAP		0.5	0.1		0.2	0.1
ENSG00000130303	BST2	739.0	571.0	296.0	212.0	227.0	50.0
ENSG00000130304	SLC27A1	2.0	2.0	2.0	2.0	1.0	3.0
ENSG00000130305	NSUN5	41.0	32.0	47.0	19.0	37.0	46.0
ENSG00000130307	USHBP1	0.2	0.9	0.4	0.4	7.0	0.1
ENSG00000130309	COLGALT1	71.0	74.0	101.0	108.0	49.0	53.0
ENSG00000130311	DDA1	35.0	35.0	51.0	32.0	57.0	38.0
ENSG00000130312	MRPL34	96.0	125.0	129.0	181.0	198.0	61.0
ENSG00000130313	PGLS	55.0	116.0	78.0	82.0	76.0	80.0
ENSG00000130332	LSM7	121.0	150.0	147.0	116.0	175.0	129.0
ENSG00000130338	TULP4	7.0	16.0	16.0	14.0	25.0	17.0
ENSG00000130340	SNX9	31.0		0.2	0.2		30.0
ENSG00000130347	RTN4IP1	21.0	51.0	47.0	28.0	50.0	31.0
ENSG00000130348	QRSL1	29.0	52.0	49.0	44.0	42.0	47.0
ENSG00000130349	MTRES1	21.0	22.0	27.0	23.0	35.0	25.0
ENSG00000130363	RSPH3	2.0	5.0	5.0	3.0	9.0	3.0
ENSG00000130377	ACSBG2	0.4	0.3	0.2	0.1	0.4	0.3
ENSG00000130382	MLLT1	97.0	102.0	107.0	86.0	103.0	107.0
ENSG00000130383	FUT5		0.1				
ENSG00000130396	AFDN	23.0	0.6	22.0	18.0	14.0	16.0
ENSG00000130402	ACTN4	134.0	197.0	173.0	161.0	95.0	151.0
ENSG00000130413	STK33	10.0	6.0	5.0	6.0	0.3	10.0
ENSG00000130414	NDUFA10	35.0	32.0	32.0	47.0	23.0	25.0
ENSG00000130427	EPO	0.1				0.1	0.1
ENSG00000130429	ARPC1B	15.0	11.0	13.0	17.0	13.0	9.0
ENSG00000130433	CACNG6			0.4			
ENSG00000130449	ZSWIM6	8.0	4.0	0.6	3.0		41.0
ENSG00000130475	FCHO1	22.0	35.0	40.0	35.0	33.0	37.0
ENSG00000130477	UNC13A	0.1	1.0	0.2	0.1		
ENSG00000130479	MAP1S	43.0	39.0	46.0	34.0	36.0	53.0
ENSG00000130487	KLHDC7B	0.4	0.2	0.7	2.0	15.0	0.9
ENSG00000130489	ENSG00000130489	5.0	5.0	4.0	5.0	3.0	3.0
ENSG00000130511	SSBP4	95.0	23.0	80.0	43.0	55.0	11.0
ENSG00000130513	GDF15	0.4	0.1	0.4	0.2		0.1
ENSG00000130517	PGPEP1	28.0	17.0	15.0	10.0	45.0	2.0
ENSG00000130518	IQCN	0.1	0.9	0.2	0.1	0.4	0.1
ENSG00000130520	LSM4	202.0	189.0	198.0	182.0	205.0	161.0
ENSG00000130522	JUND	223.0	301.0	296.0	256.0	316.0	142.0
ENSG00000130528	HRC			0.2			0.1
ENSG00000130529	TRPM4		1.0	3.0	0.1	0.1	20.0
ENSG00000130544	ZNF557	13.0	9.0	15.0	12.0	19.0	18.0
ENSG00000130545	CRB3	1.0	0.8	0.5	0.7	0.9	1.0
ENSG00000130559	CAMSAP1	28.0	12.0	29.0	38.0	42.0	44.0
ENSG00000130560	UBAC1	63.0	48.0	81.0	52.0	67.0	77.0
ENSG00000130561	SAG						0.1
ENSG00000130584	ZBTB46	1.0	1.0	2.0	1.0	5.0	0.9
ENSG00000130589	HELZ2	29.0	29.0	13.0	1.0	6.0	0.7
ENSG00000130590	SAMD10	12.0	3.0	8.0	12.0	22.0	12.0
ENSG00000130592	LSP1	67.0	148.0	210.0	221.0	18.0	11.0
ENSG00000130595	TNNT3		0.1	0.2	0.1		
ENSG00000130598	TNNI2	0.3	2.0	1.0	1.0		0.1
ENSG00000130635	COL5A1	0.4	0.4	1.0			0.1
ENSG00000130638	ATXN10	106.0	168.0	152.0	160.0	258.0	119.0
ENSG00000130640	TUBGCP2	44.0	41.0	36.0	44.0	31.0	45.0
ENSG00000130643	CALY				0.1		0.1
ENSG00000130649	CYP2E1	0.1	0.2	1.0	4.0	2.0	0.3
ENSG00000130653	PNPLA7	0.6	0.5	0.5	0.6	0.7	0.3
ENSG00000130669	PAK4	14.0	15.0	28.0	18.0	21.0	14.0
ENSG00000130675	MNX1	0.6	10.0	0.7	3.0	5.0	7.0
ENSG00000130684	ZNF337	1.0	1.0	1.0	1.0	2.0	2.0
ENSG00000130695	CEP85	31.0	44.0	46.0	59.0	35.0	67.0
ENSG00000130699	TAF4	17.0	13.0	20.0	17.0	19.0	49.0
ENSG00000130702	LAMA5	1.0	2.0	0.6	0.1	8.0	19.0
ENSG00000130703	OSBPL2	10.0	10.0	10.0	8.0	14.0	13.0
ENSG00000130706	ADRM1	157.0	120.0	178.0	139.0	153.0	244.0
ENSG00000130707	ASS1	12.0		11.0		36.0	9.0
ENSG00000130711	PRDM12	0.2			0.2	0.4	0.1
ENSG00000130713	EXOSC2	62.0	47.0	54.0	57.0	47.0	80.0
ENSG00000130714	POMT1	8.0	3.0	9.0	9.0	5.0	10.0
ENSG00000130717	UCK1	37.0	27.0	33.0	25.0	30.0	53.0
ENSG00000130720	FIBCD1	0.1					
ENSG00000130723	ENSG00000130723	100.0	71.0	87.0	92.0	129.0	83.0
ENSG00000130724	CHMP2A	95.0	22.0	101.0	68.0	43.0	80.0
ENSG00000130725	UBE2M	192.0	186.0	300.0	221.0	235.0	201.0
ENSG00000130726	TRIM28	540.0	569.0	527.0	485.0	361.0	725.0
ENSG00000130731	METTL26	75.0	95.0	96.0	109.0	24.0	95.0
ENSG00000130733	YIPF2	26.0	11.0	19.0	12.0	35.0	21.0
ENSG00000130734	ATG4D	24.0	29.0	52.0	33.0	58.0	52.0
ENSG00000130741	EIF2S3	531.0	844.0	636.0	882.0	492.0	752.0
ENSG00000130748	TMEM160	119.0	115.0	140.0	106.0	110.0	163.0
ENSG00000130749	ZC3H4	76.0	98.0	86.0	77.0	55.0	74.0
ENSG00000130751	NPAS1	2.0	27.0	6.0	9.0	13.0	2.0
ENSG00000130755	GMFG	90.0	214.0	136.0	90.0	281.0	211.0
ENSG00000130758	MAP3K10	13.0	15.0	12.0	12.0	20.0	17.0
ENSG00000130762	ARHGEF16			0.1			0.5
ENSG00000130764	LRRC47	48.0	29.0	129.0	95.0	86.0	63.0
ENSG00000130766	SESN2	194.0	131.0	82.0	108.0	402.0	35.0
ENSG00000130768	SMPDL3B	2.0	2.0	5.0	7.0	0.1	0.2
ENSG00000130770	ATP5IF1	131.0	154.0	138.0	175.0	440.0	72.0
ENSG00000130772	MED18	35.0	48.0	27.0	42.0	97.0	46.0
ENSG00000130775	THEMIS2	35.0	30.0	28.0	26.0	14.0	2.0
ENSG00000130779	CLIP1	28.0	7.0	9.0	11.0	9.0	10.0
ENSG00000130783	CCDC62	0.2	0.8	0.6	0.6	0.8	0.9
ENSG00000130787	HIP1R	24.0	45.0	45.0	42.0	43.0	38.0
ENSG00000130803	ZNF317	60.0	47.0	52.0	45.0	52.0	68.0
ENSG00000130810	PPAN	23.0	11.0	19.0	19.0	18.0	16.0
ENSG00000130811	EIF3G	203.0	144.0	191.0	155.0	186.0	168.0
ENSG00000130812	ANGPTL6	14.0	10.0	7.0	11.0	8.0	0.6
ENSG00000130813	SHFL	25.0	17.0	10.0	6.0	12.0	6.0
ENSG00000130816	DNMT1	151.0	224.0	201.0	261.0	155.0	184.0
ENSG00000130818	ZNF426	11.0	7.0	1.0	4.0	0.3	12.0
ENSG00000130821	SLC6A8	0.4	0.1	0.2	0.4	0.1	4.0
ENSG00000130826	DKC1	183.0	191.0	229.0	207.0	218.0	512.0
ENSG00000130827	PLXNA3	3.0	0.8	3.0	3.0	4.0	11.0
ENSG00000130829	DUSP9	0.1					0.2
ENSG00000130830	MPP1	4.0	13.0	13.0		0.1	28.0
ENSG00000130844	ZNF331	4.0	3.0	1.0	4.0	0.1	6.0
ENSG00000130856	ZNF236	9.0	11.0	10.0	9.0	6.0	27.0
ENSG00000130881	LRP3	0.6					
ENSG00000130921	C12orf65	23.0	14.0	19.0	12.0	25.0	22.0
ENSG00000130935	NOL11	95.0	85.0	112.0	108.0	87.0	234.0
ENSG00000130939	UBE4B	41.0	31.0	69.0	60.0	32.0	37.0
ENSG00000130940	CASZ1	3.0	2.0	2.0	1.0	3.0	2.0
ENSG00000130943	PKDREJ	0.8	1.0	0.2	0.1	0.4	0.1
ENSG00000130956	HABP4	21.0	13.0	16.0	15.0	18.0	17.0
ENSG00000130957	FBP2	0.1					0.6
ENSG00000130958	SLC35D2	0.1	0.3	0.2		0.2	0.1
ENSG00000130985	UBA1	287.0	225.0	233.0	290.0	113.0	426.0
ENSG00000130988	RGN	0.1					
ENSG00000130997	POLN	0.3	0.3	0.1	0.3	0.1	0.2
ENSG00000131002	TXLNGY		12.0	3.0	10.0		
ENSG00000131013	PPIL4	51.0	42.0	62.0	44.0	72.0	58.0
ENSG00000131015	ULBP2	3.0	2.0	1.0	2.0	0.5	0.2
ENSG00000131016	AKAP12	0.1	0.1	2.0			0.2
ENSG00000131018	SYNE1	6.0	6.0	4.0	4.0	17.0	3.0
ENSG00000131019	ULBP3	5.0		8.0	2.0	6.0	2.0
ENSG00000131023	LATS1	23.0	25.0	26.0	26.0	32.0	29.0
ENSG00000131037	EPS8L1	0.9	0.7	2.0	0.1	3.0	0.1
ENSG00000131042	LILRB2	0.1	0.1	0.1			
ENSG00000131043	AAR2	57.0	28.0	62.0	49.0	42.0	84.0
ENSG00000131044	TTLL9	0.1					0.1
ENSG00000131051	RBM39	66.0	58.0	69.0	67.0	77.0	121.0
ENSG00000131061	ZNF341	5.0	4.0	3.0	4.0	2.0	6.0
ENSG00000131067	GGT7	6.0		2.0	0.1	8.0	2.0
ENSG00000131069	ACSS2	3.0	2.0	2.0	0.1	10.0	15.0
ENSG00000131080	EDA2R		9.0	0.3			0.4
ENSG00000131089	ARHGEF9	12.0	10.0	7.0	7.0	6.0	11.0
ENSG00000131094	C1QL1	0.1	2.0	0.5	0.1		0.1
ENSG00000131095	GFAP		0.2	0.1			
ENSG00000131096	PYY	0.1					
ENSG00000131097	HIGD1B	1.0	0.5	0.4	0.8	1.0	2.0
ENSG00000131100	ATP6V1E1	70.0	64.0	87.0	69.0	112.0	99.0
ENSG00000131115	ZNF227	19.0	11.0	13.0	1.0	18.0	26.0
ENSG00000131116	ZNF428	36.0	41.0	45.0	40.0	70.0	44.0
ENSG00000131127	ZNF141	4.0	9.0	24.0	25.0	2.0	
ENSG00000131142	CCL25	0.8	3.0	0.3	0.4	0.1	
ENSG00000131143	COX4I1	241.0	236.0	244.0	213.0	229.0	222.0
ENSG00000131148	EMC8	50.0	44.0	62.0	49.0	76.0	56.0
ENSG00000131149	GSE1	22.0	10.0	37.0	9.0	43.0	4.0
ENSG00000131152	ENSG00000131152	0.1	0.1	0.4	0.1	0.2	0.1
ENSG00000131153	GINS2	96.0	124.0	117.0	82.0	103.0	131.0
ENSG00000131165	CHMP1A	81.0	75.0	149.0	75.0	95.0	71.0
ENSG00000131171	SH3BGRL	198.0	266.0	294.0	182.0	165.0	441.0
ENSG00000131174	COX7B	175.0	110.0	129.0	98.0	89.0	194.0
ENSG00000131183	SLC34A1					1.0	
ENSG00000131187	F12	4.0		2.0	2.0	2.0	0.4
ENSG00000131188	PRR7	28.0	22.0	28.0	35.0	26.0	7.0
ENSG00000131196	NFATC1	13.0	31.0	35.0	30.0	31.0	7.0
ENSG00000131236	CAP1	221.0	234.0	164.0	193.0	178.0	161.0
ENSG00000131238	PPT1	119.0	79.0	105.0	113.0	68.0	100.0
ENSG00000131242	RAB11FIP4	10.0	19.0	14.0	18.0	14.0	4.0
ENSG00000131263	RLIM	43.0	23.0	41.0	36.0	37.0	104.0
ENSG00000131269	ABCB7	48.0	42.0	42.0	30.0	29.0	62.0
ENSG00000131323	TRAF3	48.0	30.0	66.0	61.0	6.0	124.0
ENSG00000131351	HAUS8	20.0	36.0	18.0	25.0	25.0	26.0
ENSG00000131355	ADGRE3	0.1	0.1				0.1
ENSG00000131368	MRPS25	47.0	38.0	38.0	41.0	40.0	27.0
ENSG00000131370	SH3BP5	1.0	11.0	3.0	3.0	1.0	5.0
ENSG00000131373	HACL1	43.0	25.0	35.0	24.0	30.0	34.0
ENSG00000131374	TBC1D5	21.0	63.0	43.0	37.0	62.0	55.0
ENSG00000131375	CAPN7	37.0	41.0	32.0	48.0	33.0	40.0
ENSG00000131378	RFTN1	70.0	214.0	130.0	226.0	407.0	32.0
ENSG00000131379	C3orf20	1.0	9.0	3.0	9.0	18.0	0.6
ENSG00000131381	RBSN	19.0	8.0	15.0	14.0	20.0	18.0
ENSG00000131386	GALNT15	0.1		0.1			
ENSG00000131389	SLC6A6	35.0	64.0	46.0	46.0	44.0	28.0
ENSG00000131398	KCNC3	6.0	6.0	4.0	0.2	5.0	3.0
ENSG00000131400	NAPSA	0.6	0.7	3.0	0.8	3.0	0.9
ENSG00000131401	NAPSB	29.0	253.0	95.0	201.0	86.0	12.0
ENSG00000131408	NR1H2	48.0	29.0	43.0	40.0	46.0	39.0
ENSG00000131409	LRRC4B	0.1	0.5	0.4	0.2	0.1	0.1
ENSG00000131435	PDLIM4					0.1	
ENSG00000131437	KIF3A	23.0	59.0	29.0	60.0	56.0	25.0
ENSG00000131446	MGAT1	42.0	33.0	26.0	24.0	30.0	35.0
ENSG00000131462	TUBG1	108.0	75.0	83.0	82.0	85.0	175.0
ENSG00000131467	PSME3	217.0	178.0	242.0	200.0	255.0	310.0
ENSG00000131469	RPL27	1271.0	1455.0	1167.0	1355.0	1030.0	1468.0
ENSG00000131470	PSMC3IP	11.0	9.0	9.0	9.0	15.0	23.0
ENSG00000131471	AOC3	0.5	0.4	0.4	0.3	15.0	0.2
ENSG00000131473	ACLY	267.0	324.0	374.0	400.0	228.0	377.0
ENSG00000131475	VPS25	95.0	67.0	67.0	55.0	67.0	121.0
ENSG00000131477	RAMP2	0.1					0.1
ENSG00000131480	AOC2	2.0	1.0	3.0	2.0	16.0	0.9
ENSG00000131482	G6PC1		0.1	0.1		0.3	
ENSG00000131484	ENSG00000131484		0.1	0.1			0.1
ENSG00000131495	NDUFA2	111.0	104.0	114.0	94.0	168.0	124.0
ENSG00000131503	ANKHD1	2.0	1.0	2.0	1.0	1.0	1.0
ENSG00000131504	DIAPH1	180.0	236.0	132.0	112.0	127.0	147.0
ENSG00000131507	NDFIP1	37.0	14.0	34.0	26.0	64.0	10.0
ENSG00000131508	UBE2D2	163.0	294.0	202.0	195.0	255.0	170.0
ENSG00000131558	EXOC4	29.0	26.0	50.0	31.0	49.0	47.0
ENSG00000131584	ACAP3	6.0	9.0	13.0	16.0	8.0	6.0
ENSG00000131591	C1orf159	9.0	3.0	11.0	7.0	5.0	8.0
ENSG00000131626	PPFIA1	13.0	17.0	15.0	19.0	25.0	27.0
ENSG00000131634	TMEM204		0.2	0.1	0.3	0.4	0.6
ENSG00000131650	KREMEN2	11.0	12.0	19.0	24.0	7.0	52.0
ENSG00000131652	THOC6	60.0	70.0	64.0	61.0	75.0	92.0
ENSG00000131653	TRAF7	93.0	108.0	109.0	105.0	79.0	109.0
ENSG00000131668	BARX1		0.2	0.1		0.4	0.3
ENSG00000131669	NINJ1	38.0	2.0	9.0	7.0	26.0	49.0
ENSG00000131686	CA6		2.0				
ENSG00000131697	NPHP4	3.0	3.0	7.0	7.0	3.0	4.0
ENSG00000131711	MAP1B	8.0	0.1			113.0	
ENSG00000131724	IL13RA1	15.0			0.1		1.0
ENSG00000131725	WDR44	19.0	13.0	12.0	11.0	15.0	28.0
ENSG00000131730	CKMT2	0.9	0.9	0.7	0.3	0.7	0.5
ENSG00000131732	ZCCHC9	23.0	12.0	17.0	12.0	16.0	17.0
ENSG00000131746	TNS4	0.4	0.8	0.1	0.1	0.1	0.1
ENSG00000131747	TOP2A	325.0	570.0	426.0	364.0	561.0	1184.0
ENSG00000131748	STARD3	25.0	23.0	21.0	18.0	26.0	23.0
ENSG00000131759	RARA	36.0	8.0	21.0	17.0	23.0	37.0
ENSG00000131771	PPP1R1B		0.4				0.1
ENSG00000131773	KHDRBS3	13.0		2.0	5.0	7.0	3.0
ENSG00000131778	CHD1L	88.0	104.0	118.0	87.0	39.0	131.0
ENSG00000131779	PEX11B	38.0	33.0	66.0	44.0	98.0	104.0
ENSG00000131781	FMO5	0.6	2.0	0.9	0.5	3.0	0.8
ENSG00000131788	PIAS3	14.0	19.0	32.0	26.0	23.0	27.0
ENSG00000131791	PRKAB2	9.0	15.0	19.0	14.0	31.0	16.0
ENSG00000131797	CLUHP3	9.0	5.0	4.0	6.0	6.0	5.0
ENSG00000131828	PDHA1	86.0	126.0	128.0	155.0	95.0	158.0
ENSG00000131844	MCCC2	132.0	104.0	114.0	136.0	106.0	72.0
ENSG00000131845	ZNF304	16.0	11.0	12.0	6.0	14.0	23.0
ENSG00000131848	ZSCAN5A	3.0	3.0	3.0	3.0	2.0	2.0
ENSG00000131849	ZNF132	7.0	7.0	6.0	7.0	3.0	0.5
ENSG00000131871	SELENOS	46.0	15.0	26.0	22.0	42.0	28.0
ENSG00000131873	CHSY1	37.0	51.0	44.0	42.0	29.0	48.0
ENSG00000131876	SNRPA1	63.0	62.0	82.0	83.0	74.0	68.0
ENSG00000131899	LLGL1	9.0	32.0	13.0	17.0	10.0	34.0
ENSG00000131910	NR0B2		0.8		0.3	0.1	
ENSG00000131914	LIN28A					0.1	
ENSG00000131931	THAP1	32.0	25.0	22.0	20.0	28.0	25.0
ENSG00000131941	RHPN2	5.0	0.1	9.0	12.0	2.0	11.0
ENSG00000131943	C19orf12	18.0	11.0	16.0	13.0	16.0	15.0
ENSG00000131944	FAAP24	14.0	12.0	12.0	14.0	14.0	18.0
ENSG00000131951	LRRC9			0.1	0.2		
ENSG00000131966	ACTR10	42.0	72.0	32.0	48.0	125.0	45.0
ENSG00000131969	ABHD12B						29.0
ENSG00000131979	GCH1	69.0	55.0	33.0	52.0	98.0	27.0
ENSG00000131981	LGALS3	78.0	0.9	0.3	0.6	0.7	3.0
ENSG00000132000	PODNL1		0.1	0.1	0.1	0.1	0.1
ENSG00000132002	DNAJB1	61.0	60.0	68.0	65.0	93.0	123.0
ENSG00000132003	ZSWIM4	7.0	5.0	4.0	4.0	9.0	8.0
ENSG00000132004	FBXW9	9.0	6.0	9.0	8.0	10.0	10.0
ENSG00000132005	RFX1	13.0	12.0	14.0	13.0	13.0	11.0
ENSG00000132010	ZNF20	0.4	0.5	0.2	0.3	0.7	0.4
ENSG00000132016	BRME1	0.4	4.0	1.0	3.0	0.2	1.0
ENSG00000132017	DCAF15	57.0	54.0	74.0	43.0	61.0	59.0
ENSG00000132024	CC2D1A	24.0	23.0	21.0	21.0	39.0	29.0
ENSG00000132026	RTBDN	0.1	0.9	0.8	0.4		0.8
ENSG00000132109	TRIM21	61.0	48.0	25.0	15.0	23.0	44.0
ENSG00000132122	SPATA6	0.1		2.0			5.0
ENSG00000132128	LRRC41	24.0	21.0	32.0	29.0	16.0	33.0
ENSG00000132141	CCT6B	0.9	2.0	3.0	2.0	7.0	0.6
ENSG00000132153	DHX30	31.0	68.0	49.0	71.0	46.0	90.0
ENSG00000132155	RAF1	83.0	49.0	60.0	48.0	58.0	81.0
ENSG00000132170	PPARG	0.1					
ENSG00000132182	NUP210	228.0	242.0	253.0	288.0	268.0	199.0
ENSG00000132185	FCRLA	230.0	561.0	443.0	390.0	606.0	559.0
ENSG00000132196	HSD17B7	12.0	17.0	16.0	20.0	10.0	16.0
ENSG00000132199	ENOSF1	12.0	5.0	6.0	1.0	4.0	2.0
ENSG00000132204	LINC00470		3.0				
ENSG00000132205	EMILIN2	4.0		0.9		0.6	4.0
ENSG00000132254	ARFIP2	28.0	26.0	31.0	37.0	27.0	38.0
ENSG00000132256	TRIM5	33.0	9.0	14.0	4.0	19.0	16.0
ENSG00000132259	CNGA4		1.0		0.1	0.2	
ENSG00000132274	TRIM22	85.0	93.0	28.0	7.0	27.0	51.0
ENSG00000132275	RRP8	16.0	18.0	15.0	17.0	23.0	27.0
ENSG00000132286	TIMM10B	38.0	29.0	47.0	35.0	57.0	40.0
ENSG00000132294	EFR3A	97.0	55.0	38.0	29.0	56.0	94.0
ENSG00000132300	PTCD3	40.0	47.0	53.0	64.0	47.0	26.0
ENSG00000132305	IMMT	231.0	216.0	203.0	193.0	135.0	164.0
ENSG00000132313	MRPL35	59.0	72.0	74.0	67.0	104.0	46.0
ENSG00000132323	ILKAP	27.0	27.0	20.0	29.0	30.0	41.0
ENSG00000132326	PER2	20.0	25.0	21.0	33.0	24.0	48.0
ENSG00000132329	RAMP1		0.1		0.3		3.0
ENSG00000132330	SCLY	2.0	1.0	1.0	1.0	0.7	0.8
ENSG00000132334	PTPRE	3.0	4.0	5.0	2.0	5.0	21.0
ENSG00000132341	RAN	348.0	562.0	639.0	574.0	611.0	497.0
ENSG00000132356	PRKAA1	41.0	20.0	38.0	28.0	31.0	57.0
ENSG00000132357	CARD6	4.0	13.0	5.0	2.0	0.9	4.0
ENSG00000132359	RAP1GAP2	0.7	3.0	8.0	0.2	11.0	
ENSG00000132361	CLUH	73.0	120.0	92.0	176.0	25.0	47.0
ENSG00000132376	INPP5K	11.0	19.0	13.0	21.0	29.0	17.0
ENSG00000132382	MYBBP1A	57.0	77.0	89.0	116.0	23.0	37.0
ENSG00000132383	RPA1	80.0	184.0	128.0	175.0	92.0	125.0
ENSG00000132386	SERPINF1	0.9	2.0	8.0	2.0	5.0	5.0
ENSG00000132388	UBE2G1	80.0	149.0	140.0	155.0	152.0	103.0
ENSG00000132394	EEFSEC	43.0	60.0	48.0	35.0	17.0	54.0
ENSG00000132405	TBC1D14	22.0	26.0	39.0	35.0	28.0	33.0
ENSG00000132406	TMEM128	47.0	15.0	29.0	24.0	40.0	52.0
ENSG00000132423	COQ3	51.0	31.0	38.0	25.0	18.0	23.0
ENSG00000132424	PNISR	28.0	32.0	28.0	26.0	55.0	28.0
ENSG00000132429	POPDC3	4.0	0.2	0.9			0.1
ENSG00000132432	SEC61G	138.0	76.0	142.0	81.0	131.0	130.0
ENSG00000132434	LANCL2	27.0	32.0	33.0	30.0	16.0	26.0
ENSG00000132436	FIGNL1	46.0	45.0	44.0	14.0	28.0	54.0
ENSG00000132437	DDC	0.1	0.2	0.2			
ENSG00000132463	GRSF1	80.0	109.0	110.0	130.0	108.0	95.0
ENSG00000132464	ENAM	0.9	5.0	3.0	5.0	8.0	7.0
ENSG00000132465	JCHAIN	874.0	2329.0	2723.0	3043.0	4143.0	2572.0
ENSG00000132466	ANKRD17	67.0	78.0	77.0	84.0	49.0	92.0
ENSG00000132467	UTP3	57.0	157.0	156.0	147.0	198.0	70.0
ENSG00000132470	ITGB4	0.4	0.2	0.5	0.2	0.3	0.7
ENSG00000132471	WBP2	55.0	56.0	63.0	46.0	37.0	88.0
ENSG00000132475	H3-3B	237.0	196.0	188.0	130.0	463.0	364.0
ENSG00000132478	UNK	34.0	40.0	34.0	30.0	33.0	58.0
ENSG00000132481	TRIM47	3.0	0.6	4.0		12.0	7.0
ENSG00000132485	ZRANB2	111.0	92.0	114.0	94.0	90.0	86.0
ENSG00000132507	EIF5A	514.0	804.0	689.0	1040.0	352.0	516.0
ENSG00000132510	KDM6B	16.0	27.0	26.0	34.0	38.0	9.0
ENSG00000132517	SLC52A1						0.5
ENSG00000132518	GUCY2D		0.1				
ENSG00000132522	GPS2	2.0	4.0	4.0	7.0	3.0	4.0
ENSG00000132530	XAF1	6.0	3.0	1.0	0.2	0.2	0.1
ENSG00000132535	DLG4	0.5	1.0	2.0	4.0	1.0	0.3
ENSG00000132541	RIDA	56.0	55.0	56.0	67.0	47.0	52.0
ENSG00000132549	VPS13B	19.0	7.0	15.0	12.0	20.0	20.0
ENSG00000132554	RGS22	0.1					
ENSG00000132561	MATN2	0.1	0.1		0.1		
ENSG00000132563	REEP2	1.0		4.0	4.0	2.0	4.0
ENSG00000132570	PCBD2	4.0	5.0	4.0	5.0	8.0	7.0
ENSG00000132581	SDF2	21.0	16.0	21.0	15.0	28.0	32.0
ENSG00000132589	FLOT2	113.0	125.0	106.0	106.0	169.0	233.0
ENSG00000132591	ERAL1	102.0	89.0	101.0	105.0	86.0	114.0
ENSG00000132600	PRMT7	11.0	15.0	14.0	9.0	10.0	16.0
ENSG00000132603	NIP7	64.0	75.0	82.0	70.0	73.0	68.0
ENSG00000132604	TERF2	47.0	122.0	73.0	56.0	60.0	54.0
ENSG00000132612	VPS4A	31.0	45.0	45.0	42.0	59.0	53.0
ENSG00000132613	MTSS2		0.3	0.4	0.2	0.1	0.2
ENSG00000132622	HSPA12B	0.2	0.5	0.5	0.6	0.3	1.0
ENSG00000132623	ANKEF1	20.0		2.0		7.0	2.0
ENSG00000132631	SCP2D1						0.1
ENSG00000132635	PCED1A	13.0	6.0	12.0	6.0	8.0	4.0
ENSG00000132639	SNAP25	0.1		1.0			0.4
ENSG00000132640	BTBD3	13.0	22.0	0.2			0.1
ENSG00000132646	PCNA	883.0	1234.0	1000.0	919.0	1047.0	1343.0
ENSG00000132661	NXT1	100.0	126.0	136.0	122.0	119.0	149.0
ENSG00000132664	POLR3F	22.0	15.0	27.0	21.0	21.0	26.0
ENSG00000132670	PTPRA	78.0	64.0	74.0	61.0	114.0	102.0
ENSG00000132676	DAP3	108.0	101.0	183.0	113.0	112.0	186.0
ENSG00000132680	KHDC4	25.0	21.0	26.0	16.0	56.0	51.0
ENSG00000132688	NES	0.1	0.4				
ENSG00000132692	BCAN	0.8	0.1	0.1			
ENSG00000132694	ARHGEF11	17.0	5.0	6.0	0.4	0.1	38.0
ENSG00000132698	RAB25		0.2	0.1		0.1	0.1
ENSG00000132702	HAPLN2		0.1		0.1		
ENSG00000132703	APCS		0.2				
ENSG00000132704	FCRL2	0.1	13.0	3.0	2.0	2.0	3.0
ENSG00000132716	DCAF8	22.0	11.0	22.0	15.0	17.0	23.0
ENSG00000132718	SYT11	37.0	18.0	20.0	23.0	202.0	31.0
ENSG00000132740	IGHMBP2	14.0	9.0	13.0	10.0	11.0	20.0
ENSG00000132744	ACY3	4.0	88.0	8.0	19.0	70.0	20.0
ENSG00000132746	ALDH3B2	0.1	2.0	0.7	0.3	4.0	6.0
ENSG00000132749	TESMIN	2.0	4.0	3.0	2.0	4.0	1.0
